Year,Month,Day,Tmin,Tmax
1987,1,24,19.3,28.6
1987,1,25,14.6,30.2
1987,1,26,20.3,34.6
1987,1,27,23.2,38.5
1987,1,28,26.2,37.0
1987,1,29,26.9,37.2
1987,1,30,20.4,35.0
1987,1,31,19.7,31.0
1987,2.0,1,15.0,27.5
1987,2.0,2,18.5,29.7
1987,2.0,3,17.9,31.9
1987,2.0,4,22.3,34.3
1987,2.0,5,23.3,33.1
1987,2.0,6,20.3,31.7
1987,2.0,7,15.8,26.0
1987,2.0,8,12.0,21.7
1987,2.0,9,9.7,26.4
1987,2.0,10,13.8,27.1
1987,2.0,11,19.4,28.1
1987,2.0,12,21.3,30.6
1987,2.0,13,22.3,31.6
1987,2.0,14,22.3,31.6
1987,2.0,15,22.1,30.6
1987,2.0,16,22.9,31.7
1987,2.0,17,23.2,31.7
1987,2.0,18,22.8,31.8
1987,2.0,19,23.8,31.5
1987,2.0,20,24.4,30.5
1987,2.0,21,20.4,30.7
1987,2.0,22,20.2,28.6
1987,2.0,23,23.3,32.2
1987,2.0,24,20.5,28.1
1987,2.0,25,20.7,28.3
1987,2.0,26,19.8,32.3
1987,2.0,27,22.4,28.9
1987,2.0,28,24.8,32.3
1987,2.0,29,,
1987,2.0,30,,
1987,2.0,31,,
1987,3.0,1,25.2,35.7
1987,3.0,2,26.6,35.4
1987,3.0,3,25.5,32.5
1987,3.0,4,21.7,31.9
1987,3.0,5,19.0,30.6
1987,3.0,6,17.5,32.5
1987,3.0,7,22.3,35.3
1987,3.0,8,15.4,29.3
1987,3.0,9,11.5,20.8
1987,3.0,10,10.0,19.1
1987,3.0,11,9.4,21.3
1987,3.0,12,11.8,21.9
1987,3.0,13,13.4,25.3
1987,3.0,14,17.0,29.3
1987,3.0,15,11.8,29.0
1987,3.0,16,16.5,25.7
1987,3.0,17,19.2,28.4
1987,3.0,18,21.8,32.7
1987,3.0,19,18.8,28.7
1987,3.0,20,16.2,21.1
1987,3.0,21,18.6,23.8
1987,3.0,22,17.2,25.6
1987,3.0,23,19.5,25.6
1987,3.0,24,19.7,24.1
1987,3.0,25,18.7,26.1
1987,3.0,26,13.5,27.6
1987,3.0,27,19.6,27.5
1987,3.0,28,19.5,28.4
1987,3.0,29,19.6,24.9
1987,3.0,30,21.4,23.1
1987,3.0,31,17.4,21.6
1987,4.0,1,13.8,25.0
1987,4.0,2,12.2,25.6
1987,4.0,3,15.8,28.6
1987,4.0,4,17.8,25.6
1987,4.0,5,15.2,26.7
1987,4.0,6,20.1,27.2
1987,4.0,7,19.2,25.0
1987,4.0,8,16.0,23.3
1987,4.0,9,11.4,19.8
1987,4.0,10,7.2,20.3
1987,4.0,11,13.2,20.7
1987,4.0,12,9.2,23.9
1987,4.0,13,12.6,20.7
1987,4.0,14,7.6,20.3
1987,4.0,15,15.0,22.7
1987,4.0,16,17.5,21.2
1987,4.0,17,10.7,17.8
1987,4.0,18,7.9,17.7
1987,4.0,19,9.6,19.2
1987,4.0,20,8.3,21.1
1987,4.0,21,9.5,21.4
1987,4.0,22,11.7,22.2
1987,4.0,23,15.0,26.2
1987,4.0,24,16.8,26.5
1987,4.0,25,20.8,26.9
1987,4.0,26,19.0,26.9
1987,4.0,27,18.6,22.6
1987,4.0,28,17.8,23.5
1987,4.0,29,18.5,23.9
1987,4.0,30,16.1,25.5
1987,4.0,31,,
1987,5.0,1,17.0,21.6
1987,5.0,2,13.4,17.7
1987,5.0,3,9.0,16.2
1987,5.0,4,11.6,21.3
1987,5.0,5,6.8,21.6
1987,5.0,6,13.5,19.0
1987,5.0,7,9.9,21.1
1987,5.0,8,5.2,13.1
1987,5.0,9,2.4,16.8
1987,5.0,10,8.0,19.7
1987,5.0,11,9.9,20.7
1987,5.0,12,8.4,19.9
1987,5.0,13,8.6,17.3
1987,5.0,14,5.7,18.3
1987,5.0,15,8.6,20.4
1987,5.0,16,5.6,17.0
1987,5.0,17,11.7,15.0
1987,5.0,18,12.8,17.5
1987,5.0,19,11.9,16.9
1987,5.0,20,12.0,18.4
1987,5.0,21,8.1,17.6
1987,5.0,22,5.3,14.0
1987,5.0,23,2.1,12.9
1987,5.0,24,2.4,11.9
1987,5.0,25,2.5,13.6
1987,5.0,26,1.4,13.8
1987,5.0,27,2.6,14.6
1987,5.0,28,6.4,15.0
1987,5.0,29,5.2,15.3
1987,5.0,30,11.4,15.6
1987,5.0,31,7.4,18.4
1987,6.0,1,7.5,16.0
1987,6.0,2,10.8,18.5
1987,6.0,3,14.0,16.0
1987,6.0,4,12.1,17.6
1987,6.0,5,8.6,20.3
1987,6.0,6,5.0,18.8
1987,6.0,7,9.3,20.9
1987,6.0,8,10.8,22.0
1987,6.0,9,11.8,22.3
1987,6.0,10,9.7,22.0
1987,6.0,11,12.4,18.1
1987,6.0,12,6.0,12.8
1987,6.0,13,0.9,10.0
1987,6.0,14,-1.5,12.7
1987,6.0,15,2.9,12.7
1987,6.0,16,3.4,16.4
1987,6.0,17,4.3,17.7
1987,6.0,18,4.8,17.4
1987,6.0,19,4.5,16.3
1987,6.0,20,11.6,18.7
1987,6.0,21,8.4,18.9
1987,6.0,22,5.2,13.3
1987,6.0,23,1.6,12.3
1987,6.0,24,3.7,14.3
1987,6.0,25,6.3,19.1
1987,6.0,26,7.8,17.8
1987,6.0,27,9.9,19.3
1987,6.0,28,11.3,23.2
1987,6.0,29,10.5,21.1
1987,6.0,30,7.9,16.7
1987,6.0,31,,
1987,7.0,1,10.4,16.6
1987,7.0,2,11.3,15.7
1987,7.0,3,11.9,16.2
1987,7.0,4,8.6,19.8
1987,7.0,5,7.3,21.8
1987,7.0,6,10.6,21.6
1987,7.0,7,8.7,14.5
1987,7.0,8,10.5,15.9
1987,7.0,9,12.2,19.2
1987,7.0,10,14.7,20.5
1987,7.0,11,14.7,20.7
1987,7.0,12,15.5,19.9
1987,7.0,13,12.0,18.8
1987,7.0,14,12.0,15.4
1987,7.0,15,15.4,20.3
1987,7.0,16,10.7,17.3
1987,7.0,17,7.2,16.5
1987,7.0,18,1.8,12.0
1987,7.0,19,0.9,14.8
1987,7.0,20,3.4,17.1
1987,7.0,21,5.4,17.3
1987,7.0,22,9.7,13.3
1987,7.0,23,9.2,14.9
1987,7.0,24,7.8,15.4
1987,7.0,25,15.0,24.5
1987,7.0,26,9.1,20.7
1987,7.0,27,6.3,16.5
1987,7.0,28,9.8,16.5
1987,7.0,29,7.0,14.6
1987,7.0,30,5.3,12.3
1987,7.0,31,8.7,12.6
1987,8.0,1,8.6,18.7
1987,8.0,2,7.5,18.6
1987,8.0,3,3.7,15.0
1987,8.0,4,7.3,12.2
1987,8.0,5,7.7,11.1
1987,8.0,6,3.6,11.4
1987,8.0,7,5.2,14.3
1987,8.0,8,9.7,14.3
1987,8.0,9,12.1,16.5
1987,8.0,10,12.7,18.5
1987,8.0,11,8.4,19.1
1987,8.0,12,11.3,16.5
1987,8.0,13,9.4,19.3
1987,8.0,14,11.6,14.9
1987,8.0,15,8.4,12.9
1987,8.0,16,4.1,9.0
1987,8.0,17,4.4,11.5
1987,8.0,18,5.1,10.2
1987,8.0,19,3.3,9.1
1987,8.0,20,2.4,12.0
1987,8.0,21,9.0,14.6
1987,8.0,22,7.6,18.3
1987,8.0,23,11.7,19.1
1987,8.0,24,12.3,20.7
1987,8.0,25,10.8,24.2
1987,8.0,26,11.7,17.8
1987,8.0,27,13.7,21.7
1987,8.0,28,10.6,19.2
1987,8.0,29,7.8,17.7
1987,8.0,30,5.7,16.5
1987,8.0,31,8.4,17.6
1987,9.0,1,10.8,16.1
1987,9.0,2,7.6,19.1
1987,9.0,3,5.8,17.1
1987,9.0,4,3.2,18.5
1987,9.0,5,7.9,13.4
1987,9.0,6,8.5,13.4
1987,9.0,7,9.8,19.0
1987,9.0,8,12.2,20.2
1987,9.0,9,10.2,19.0
1987,9.0,10,5.4,19.7
1987,9.0,11,6.4,17.5
1987,9.0,12,9.3,22.3
1987,9.0,13,10.2,21.9
1987,9.0,14,11.2,18.6
1987,9.0,15,9.3,16.8
1987,9.0,16,6.9,13.6
1987,9.0,17,8.4,16.7
1987,9.0,18,9.2,17.3
1987,9.0,19,4.8,17.6
1987,9.0,20,7.6,18.6
1987,9.0,21,7.1,14.0
1987,9.0,22,4.8,14.1
1987,9.0,23,9.2,18.5
1987,9.0,24,10.4,23.7
1987,9.0,25,12.0,21.1
1987,9.0,26,12.0,21.3
1987,9.0,27,11.8,18.0
1987,9.0,28,10.9,18.7
1987,9.0,29,12.8,20.9
1987,9.0,30,12.7,22.0
1987,9.0,31,,
1987,10.0,1,9.5,18.7
1987,10.0,2,7.2,17.3
1987,10.0,3,11.9,17.8
1987,10.0,4,10.7,23.2
1987,10.0,5,10.7,23.2
1987,10.0,6,14.5,23.3
1987,10.0,7,15.8,20.4
1987,10.0,8,10.5,15.7
1987,10.0,9,7.3,20.9
1987,10.0,10,18.0,28.3
1987,10.0,11,17.0,20.3
1987,10.0,12,9.7,22.0
1987,10.0,13,8.1,17.4
1987,10.0,14,9.6,17.3
1987,10.0,15,11.2,16.9
1987,10.0,16,9.5,17.8
1987,10.0,17,10.4,22.8
1987,10.0,18,11.4,19.8
1987,10.0,19,9.5,24.5
1987,10.0,20,16.1,27.6
1987,10.0,21,16.3,26.6
1987,10.0,22,14.5,25.9
1987,10.0,23,17.3,21.0
1987,10.0,24,12.1,19.0
1987,10.0,25,14.4,18.3
1987,10.0,26,14.8,18.1
1987,10.0,27,12.0,23.5
1987,10.0,28,12.1,27.9
1987,10.0,29,16.6,29.9
1987,10.0,30,16.0,27.5
1987,10.0,31,18.3,28.5
1987,11.0,1,18.1,24.3
1987,11.0,2,16.2,26.9
1987,11.0,3,16.7,22.5
1987,11.0,4,13.6,19.6
1987,11.0,5,16.2,18.6
1987,11.0,6,15.2,20.2
1987,11.0,7,11.3,27.0
1987,11.0,8,14.6,23.4
1987,11.0,9,8.0,23.4
1987,11.0,10,11.1,25.0
1987,11.0,11,18.3,25.1
1987,11.0,12,18.7,27.1
1987,11.0,13,20.4,24.6
1987,11.0,14,19.3,24.9
1987,11.0,15,16.4,24.0
1987,11.0,16,12.0,26.4
1987,11.0,17,15.3,32.0
1987,11.0,18,19.9,27.4
1987,11.0,19,14.9,23.9
1987,11.0,20,14.8,22.6
1987,11.0,21,15.4,22.5
1987,11.0,22,15.2,23.5
1987,11.0,23,16.3,21.9
1987,11.0,24,16.8,25.1
1987,11.0,25,15.3,25.6
1987,11.0,26,17.8,25.4
1987,11.0,27,15.7,28.2
1987,11.0,28,21.3,34.3
1987,11.0,29,19.9,31.8
1987,11.0,30,24.7,34.7
1987,11.0,31,,
1987,12.0,1,25.0,35.9
1987,12.0,2,18.0,29.6
1987,12.0,3,18.4,25.0
1987,12.0,4,17.4,25.7
1987,12.0,5,12.5,26.1
1987,12.0,6,19.5,25.6
1987,12.0,7,14.5,25.0
1987,12.0,8,16.1,24.6
1987,12.0,9,13.5,26.4
1987,12.0,10,19.4,31.1
1987,12.0,11,17.0,27.1
1987,12.0,12,12.2,27.0
1987,12.0,13,16.2,29.2
1987,12.0,14,18.0,28.3
1987,12.0,15,21.7,29.7
1987,12.0,16,19.8,30.5
1987,12.0,17,14.5,26.1
1987,12.0,18,12.9,22.7
1987,12.0,19,14.8,26.6
1987,12.0,20,14.0,22.6
1987,12.0,21,10.4,23.5
1987,12.0,22,17.3,24.8
1987,12.0,23,18.9,26.4
1987,12.0,24,19.4,28.0
1987,12.0,25,20.8,28.6
1987,12.0,26,20.6,27.6
1987,12.0,27,17.8,26.5
1987,12.0,28,20.4,26.8
1987,12.0,29,20.5,28.0
1987,12.0,30,19.5,24.1
1987,12.0,31,18.3,27.6
1988,1,1, ,32.1
1988,1,2,20.2,31.8
1988,1,3,18.2,33.9
1988,1,4,21.3,36.3
1988,1,5,20.4,33.1
1988,1,6,11.3,25.2
1988,1,7,15.9,29.3
1988,1,8,22.4,32.3
1988,1,9,17.8,33.3
1988,1,10,23.6,35.1
1988,1,11,26.2,31.8
1988,1,12,22.8,29.5
1988,1,13,19.1,31.5
1988,1,14,19.2,30.7
1988,1,15,19.4,27.3
1988,1,16,18.5,30.8
1988,1,17,24.4,29.9
1988,1,18,23.3,31.5
1988,1,19,21.9,30.3
1988,1,20,22.7,28.2
1988,1,21,14.9,24.5
1988,1,22,14.7,31.7
1988,1,23,14.4,24.2
1988,1,24,17.4,27.5
1988,1,25,22.3,31.0
1988,1,26,20.6,31.9
1988,1,27,22.0,35.1
1988,1,28,20.7,34.8
1988,1,29,15.7,25.8
1988,1,30,9.4,22.7
1988,1,31,12.5,26.1
1988,2.0,1,16.9,24.2
1988,2.0,2,18.3,27.1
1988,2.0,3,16.3,25.7
1988,2.0,4,12.6,25.0
1988,2.0,5,12.4,27.8
1988,2.0,6,17.3,30.6
1988,2.0,7,19.4,30.5
1988,2.0,8,20.1,30.6
1988,2.0,9,17.7,26.7
1988,2.0,10,12.2,22.9
1988,2.0,11,18.5,26.6
1988,2.0,12,19.7,25.3
1988,2.0,13,19.5,24.9
1988,2.0,14,20.1,27.1
1988,2.0,15,18.0,28.2
1988,2.0,16,17.6,29.4
1988,2.0,17,18.7,30.6
1988,2.0,18,18.3,27.1
1988,2.0,19,20.3,30.6
1988,2.0,20,21.9,31.9
1988,2.0,21,22.8,32.1
1988,2.0,22,23.8,26.9
1988,2.0,23,20.2,24.6
1988,2.0,24,19.5,22.7
1988,2.0,25,19.1,25.1
1988,2.0,26,18.8,29.6
1988,2.0,27,19.5,29.7
1988,2.0,28,20.8,31.0
1988,2.0,29,18.5,28.2
1988,2.0,30,,
1988,2.0,31,,
1988,3.0,1,20.7,27.8
1988,3.0,2,21.1,31.7
1988,3.0,3,15.7,32.2
1988,3.0,4,19.0,31.8
1988,3.0,5,22.4,26.3
1988,3.0,6,17.1,24.0
1988,3.0,7,14.2,26.0
1988,3.0,8,19.2,24.6
1988,3.0,9,20.1,27.4
1988,3.0,10,21.3,28.0
1988,3.0,11,21.2,23.7
1988,3.0,12,21.2,23.7
1988,3.0,13,17.1,22.8
1988,3.0,14,17.2,28.3
1988,3.0,15,15.8,27.8
1988,3.0,16,17.0,31.1
1988,3.0,17,17.1,27.3
1988,3.0,18,15.4,26.1
1988,3.0,19,16.2,28.1
1988,3.0,20,20.4,31.0
1988,3.0,21,20.3,32.3
1988,3.0,22,20.3,28.0
1988,3.0,23,20.2,24.7
1988,3.0,24,18.0,24.6
1988,3.0,25,21.3,24.8
1988,3.0,26,21.7,26.2
1988,3.0,27,18.3,24.1
1988,3.0,28,15.0,23.8
1988,3.0,29,19.8,25.1
1988,3.0,30,19.3,24.2
1988,3.0,31,14.2,22.0
1988,4.0,1,8.0,20.7
1988,4.0,2,9.2,23.5
1988,4.0,3,13.7,26.8
1988,4.0,4,10.0,20.6
1988,4.0,5,9.3,21.6
1988,4.0,6,14.0,27.6
1988,4.0,7,13.3,18.8
1988,4.0,8,7.5,18.7
1988,4.0,9,10.3,22.6
1988,4.0,10,11.9,24.9
1988,4.0,11,14.9,20.0
1988,4.0,12,12.6,19.8
1988,4.0,13,10.5,22.7
1988,4.0,14,11.9,23.9
1988,4.0,15,16.4,20.4
1988,4.0,16,10.7,21.5
1988,4.0,17,9.3,24.5
1988,4.0,18,15.7,23.6
1988,4.0,19,16.8,22.3
1988,4.0,20,16.5,22.1
1988,4.0,21,16.8,22.4
1988,4.0,22,12.1,22.2
1988,4.0,23,11.5,21.2
1988,4.0,24,15.2,20.9
1988,4.0,25,11.2,18.5
1988,4.0,26,11.5,17.4
1988,4.0,27,5.4,15.4
1988,4.0,28,4.5,15.6
1988,4.0,29,5.3,16.3
1988,4.0,30,12.4,15.2
1988,4.0,31,,
1988,5.0,1,10.2,19.4
1988,5.0,2,7.1,17.5
1988,5.0,3,5.9,16.4
1988,5.0,4,4.4,16.9
1988,5.0,5,3.9,16.2
1988,5.0,6,6.7,16.3
1988,5.0,7,4.4,14.7
1988,5.0,8,5.2,17.7
1988,5.0,9,10.9,16.7
1988,5.0,10,10.0,20.2
1988,5.0,11,11.7,15.7
1988,5.0,12,12.1,16.2
1988,5.0,13,10.7,16.7
1988,5.0,14,11.5,16.8
1988,5.0,15,11.4,19.9
1988,5.0,16,9.6,17.1
1988,5.0,17,7.4,18.7
1988,5.0,18,9.7,18.7
1988,5.0,19,10.2,18.2
1988,5.0,20,5.7,19.8
1988,5.0,21,4.7,20.3
1988,5.0,22,10.4,20.2
1988,5.0,23,6.9,16.6
1988,5.0,24,4.2,14.6
1988,5.0,25,2.2,15.7
1988,5.0,26,6.8,21.1
1988,5.0,27,5.6,13.9
1988,5.0,28,5.7,12.3
1988,5.0,29,2.6,11.5
1988,5.0,30,2.5,11.2
1988,5.0,31,3.7,10.2
1988,6.0,1,2.0,11.4
1988,6.0,2,3.4,13.0
1988,6.0,3,6.2,12.0
1988,6.0,4,3.6,13.8
1988,6.0,5,1.6,15.0
1988,6.0,6,4.8,16.6
1988,6.0,7,5.6,14.9
1988,6.0,8,8.6,15.3
1988,6.0,9,4.5,13.2
1988,6.0,10,4.4,10.0
1988,6.0,11,5.0,13.4
1988,6.0,12,4.4,11.1
1988,6.0,13,1.2,16.8
1988,6.0,14,2.0,16.8
1988,6.0,15,4.0,15.6
1988,6.0,16,9.3,16.9
1988,6.0,17,11.5,14.7
1988,6.0,18,10.7,12.4
1988,6.0,19,7.5,14.0
1988,6.0,20,7.1,17.9
1988,6.0,21,9.4,19.5
1988,6.0,22,10.1,20.2
1988,6.0,23,9.4,16.0
1988,6.0,24,1.4,14.5
1988,6.0,25,3.0,17.8
1988,6.0,26,7.5,17.0
1988,6.0,27,8.2,12.6
1988,6.0,28,6.3,15.7
1988,6.0,29,8.0,12.8
1988,6.0,30,11.8,15.9
1988,6.0,31,,
1988,7.0,1,11.8,14.9
1988,7.0,2,10.4,12.4
1988,7.0,3,8.0,11.3
1988,7.0,4,7.0,11.2
1988,7.0,5,2.3,10.7
1988,7.0,6,-0.9,10.3
1988,7.0,7,0.4,14.9
1988,7.0,8,1.2,13.9
1988,7.0,9,0.1,10.1
1988,7.0,10,-1.5,9.0
1988,7.0,11,0.0,11.3
1988,7.0,12,-0.6,10.4
1988,7.0,13,6.5,11.6
1988,7.0,14,7.6,16.5
1988,7.0,15,8.5,17.1
1988,7.0,16,11.0,20.7
1988,7.0,17,12.0,20.9
1988,7.0,18,11.9,18.2
1988,7.0,19,8.4,13.0
1988,7.0,20,4.8,13.6
1988,7.0,21,11.3,16.1
1988,7.0,22,6.1,11.6
1988,7.0,23,2.4,10.4
1988,7.0,24,0.2,14.2
1988,7.0,25,2.0,13.6
1988,7.0,26,4.4,16.0
1988,7.0,27,9.0,15.7
1988,7.0,28,10.9,18.5
1988,7.0,29,14.4,26.0
1988,7.0,30,11.8,19.4
1988,7.0,31,4.9,15.1
1988,8.0,1,6.4,16.2
1988,8.0,2,4.8,16.1
1988,8.0,3,5.8,14.5
1988,8.0,4,4.6,15.4
1988,8.0,5,6.7,19.0
1988,8.0,6,8.6,15.5
1988,8.0,7,11.0,14.3
1988,8.0,8,10.2,14.3
1988,8.0,9,6.0,13.0
1988,8.0,10,4.0,12.1
1988,8.0,11,8.8,16.2
1988,8.0,12,9.8,17.7
1988,8.0,13,12.8,15.7
1988,8.0,14,10.5,20.7
1988,8.0,15,10.3,17.2
1988,8.0,16,8.3,19.5
1988,8.0,17,6.2,18.0
1988,8.0,18,11.8,21.4
1988,8.0,19,15.5,24.6
1988,8.0,20,8.6,21.1
1988,8.0,21,10.7,22.5
1988,8.0,22,7.9,22.9
1988,8.0,23,17.0,23.8
1988,8.0,24,13.3,22.5
1988,8.0,25,7.4,14.0
1988,8.0,26,2.3,14.8
1988,8.0,27,3.8,19.3
1988,8.0,28,7.1,19.3
1988,8.0,29,10.0,20.6
1988,8.0,30,6.1,19.8
1988,8.0,31,10.4,15.7
1988,9.0,1,6.0,13.6
1988,9.0,2,3.8,14.3
1988,9.0,3,3.8,15.0
1988,9.0,4,9.1,16.9
1988,9.0,5,12.5,21.5
1988,9.0,6,10.7,18.7
1988,9.0,7,7.8,18.8
1988,9.0,8,13.1,25.5
1988,9.0,9,7.4,18.9
1988,9.0,10,6.7,18.9
1988,9.0,11,6.4,21.9
1988,9.0,12,7.8,21.1
1988,9.0,13,8.6,24.6
1988,9.0,14,6.0,17.5
1988,9.0,15,3.0,14.6
1988,9.0,16,5.0,15.3
1988,9.0,17,4.8,13.5
1988,9.0,18,6.7,15.9
1988,9.0,19,12.0,22.4
1988,9.0,20,12.7,24.0
1988,9.0,21,13.7,19.0
1988,9.0,22,14.5,16.4
1988,9.0,23,14.3,19.8
1988,9.0,24,9.9,19.6
1988,9.0,25,10.6,23.6
1988,9.0,26,12.8,17.8
1988,9.0,27,9.7,18.0
1988,9.0,28,7.2,20.5
1988,9.0,29,13.0,25.4
1988,9.0,30,13.0,23.8
1988,9.0,31,,
1988,10.0,1,15.3,24.3
1988,10.0,2,12.6,18.4
1988,10.0,3,8.7,18.4
1988,10.0,4,11.2,19.1
1988,10.0,5,7.1,20.7
1988,10.0,6,11.8,27.0
1988,10.0,7,15.8,25.6
1988,10.0,8,12.3,20.1
1988,10.0,9,9.5,18.0
1988,10.0,10,11.3,19.6
1988,10.0,11,13.9,25.5
1988,10.0,12,11.7,19.0
1988,10.0,13,11.2,19.4
1988,10.0,14,14.6,22.6
1988,10.0,15,7.6,16.7
1988,10.0,16,7.0,20.3
1988,10.0,17,10.3,17.1
1988,10.0,18,13.3,23.9
1988,10.0,19,7.7,23.7
1988,10.0,20,11.4,24.2
1988,10.0,21,8.9,24.5
1988,10.0,22,15.1,25.7
1988,10.0,23,12.2,23.0
1988,10.0,24,13.1,20.1
1988,10.0,25,9.1,18.8
1988,10.0,26,5.8,18.5
1988,10.0,27,10.6,25.2
1988,10.0,28,17.0,30.6
1988,10.0,29,17.8,25.5
1988,10.0,30,10.5,17.8
1988,10.0,31,7.4,21.5
1988,11.0,1,8.1,23.4
1988,11.0,2,14.1,25.6
1988,11.0,3,16.7,27.2
1988,11.0,4,19.0,29.1
1988,11.0,5,19.7,31.2
1988,11.0,6,21.0,31.3
1988,11.0,7,17.6,31.3
1988,11.0,8,14.0,25.4
1988,11.0,9,13.2,23.2
1988,11.0,10,12.8,22.7
1988,11.0,11,15.8,21.3
1988,11.0,12,15.0,27.1
1988,11.0,13,16.2,27.1
1988,11.0,14,13.7,23.0
1988,11.0,15,14.2,26.5
1988,11.0,16,17.5,24.6
1988,11.0,17,19.0,26.6
1988,11.0,18,19.3,27.8
1988,11.0,19,19.8,28.8
1988,11.0,20,18.1,25.5
1988,11.0,21,12.8,18.1
1988,11.0,22,10.7,25.5
1988,11.0,23,13.7,29.3
1988,11.0,24,19.8,30.0
1988,11.0,25,14.4,28.8
1988,11.0,26,19.3,28.8
1988,11.0,27,12.4,25.2
1988,11.0,28,15.1,28.0
1988,11.0,29,19.2,28.6
1988,11.0,30,19.7,27.7
1988,11.0,31,,
1988,12.0,1,17.4,27.0
1988,12.0,2,19.4,31.5
1988,12.0,3,23.0,37.3
1988,12.0,4,24.5,38.0
1988,12.0,5,23.0,31.4
1988,12.0,6,20.0,31.4
1988,12.0,7,20.3,27.5
1988,12.0,8,17.4,26.0
1988,12.0,9,19.0,25.5
1988,12.0,10,18.9,29.2
1988,12.0,11,21.0,29.3
1988,12.0,12,18.4,26.6
1988,12.0,13,15.3,25.7
1988,12.0,14,18.1,28.6
1988,12.0,15,15.3,32.8
1988,12.0,16,17.5,26.9
1988,12.0,17,19.9,31.0
1988,12.0,18,17.7,29.6
1988,12.0,19,16.9,25.6
1988,12.0,20,13.3,26.5
1988,12.0,21,19.0,28.6
1988,12.0,22,20.8,30.1
1988,12.0,23,21.4,34.2
1988,12.0,24,20.8,36.8
1988,12.0,25,22.1,32.1
1988,12.0,26,22.0,32.1
1988,12.0,27,21.4,31.3
1988,12.0,28,13.8,24.9
1988,12.0,29,17.0,25.9
1988,12.0,30,18.9,28.0
1988,12.0,31,20.9,32.6
1989,1,1,23.3,34.2
1989,1,2,25.9,35.7
1989,1,3,24.7,34.7
1989,1,4,25.4,34.6
1989,1,5,25.4,36.5
1989,1,6,26.0,35.8
1989,1,7,23.8,36.2
1989,1,8,20.6,31.3
1989,1,9,17.0,27.7
1989,1,10,15.8,27.0
1989,1,11,21.6,30.5
1989,1,12,22.3,31.2
1989,1,13,23.0,32.4
1989,1,14,22.4,31.6
1989,1,15,23.2,34.3
1989,1,16,18.0,28.6
1989,1,17,21.0,36.1
1989,1,18,20.8,25.6
1989,1,19,18.0,29.8
1989,1,20,17.9,33.6
1989,1,21,21.0,35.4
1989,1,22,21.8,34.3
1989,1,23,24.5,35.4
1989,1,24,25.6,36.2
1989,1,25,26.3,35.4
1989,1,26,23.0,33.4
1989,1,27,21.9,30.7
1989,1,28,22.5,33.0
1989,1,29,16.8,27.6
1989,1,30,18.6,27.8
1989,1,31,19.0,34.7
1989,2.0,1,19.2,26.5
1989,2.0,2,19.4,27.7
1989,2.0,3,19.8,31.6
1989,2.0,4,20.0,30.1
1989,2.0,5,21.6,34.5
1989,2.0,6,24.2,37.0
1989,2.0,7,17.7,28.6
1989,2.0,8,13.0,25.0
1989,2.0,9,19.9,29.3
1989,2.0,10,22.2,33.4
1989,2.0,11,23.9,34.0
1989,2.0,12,25.8,35.6
1989,2.0,13,20.8,30.1
1989,2.0,14,22.6,26.1
1989,2.0,15,22.0,27.6
1989,2.0,16,20.0,34.4
1989,2.0,17,20.0,35.4
1989,2.0,18,21.8,34.0
1989,2.0,19,22.2,33.5
1989,2.0,20,23.5,28.5
1989,2.0,21,19.8,26.6
1989,2.0,22,18.3,29.0
1989,2.0,23,19.6,29.6
1989,2.0,24,15.0,30.5
1989,2.0,25,16.6,28.6
1989,2.0,26,18.1,27.6
1989,2.0,27,20.6,30.4
1989,2.0,28,23.2,33.4
1989,2.0,29,,
1989,2.0,30,,
1989,2.0,31,,
1989,3.0,1,22.2,31.6
1989,3.0,2,22.1,26.8
1989,3.0,3,19.0,29.9
1989,3.0,4,19.0,27.1
1989,3.0,5,15.5,28.3
1989,3.0,6,18.4,30.4
1989,3.0,7,20.0,28.7
1989,3.0,8,18.4,28.7
1989,3.0,9,17.6,27.7
1989,3.0,10,22.2,26.3
1989,3.0,11,18.2,23.6
1989,3.0,12,17.6,26.2
1989,3.0,13,18.2,27.7
1989,3.0,14,17.2,26.1
1989,3.0,15,21.8,29.7
1989,3.0,16,15.5,25.6
1989,3.0,17,10.0,24.6
1989,3.0,18,13.1,26.6
1989,3.0,19,14.0,26.5
1989,3.0,20,18.7,25.7
1989,3.0,21,18.4,24.2
1989,3.0,22,19.0,26.5
1989,3.0,23,17.0,26.5
1989,3.0,24,17.9,21.3
1989,3.0,25,15.2,24.4
1989,3.0,26,12.0,24.4
1989,3.0,27,13.0,27.7
1989,3.0,28,13.6,27.4
1989,3.0,29,18.4,24.9
1989,3.0,30,12.0,23.0
1989,3.0,31,14.6,17.2
1989,4.0,1,11.0,21.0
1989,4.0,2,14.9,23.4
1989,4.0,3,14.9,26.2
1989,4.0,4,13.0,28.0
1989,4.0,5,17.4,27.3
1989,4.0,6,15.1,22.6
1989,4.0,7,19.2,27.4
1989,4.0,8,19.8,28.4
1989,4.0,9,15.1,24.6
1989,4.0,10,10.7,21.5
1989,4.0,11,11.8,20.9
1989,4.0,12,11.8,23.7
1989,4.0,13,12.4,25.3
1989,4.0,14,15.4,26.5
1989,4.0,15,15.1,26.2
1989,4.0,16,17.0,23.4
1989,4.0,17,16.2,24.3
1989,4.0,18,13.9,26.5
1989,4.0,19,15.4,25.9
1989,4.0,20,17.0,27.0
1989,4.0,21,14.7,23.5
1989,4.0,22,14.1,21.9
